currentFrameRate,id,timestamp,device_index,device_mode,gesture,right_armBasis_0,right_armBasis_1,right_armBasis_2,right_armBasis_3,right_armBasis_4,right_armBasis_5,right_armBasis_6,right_armBasis_7,right_armBasis_8,right_armWidth,right_confidence,right_direction_0,right_direction_1,right_direction_2,right_elbow_0,right_elbow_1,right_elbow_2,right_grabAngle,right_grabStrength,right_id,right_palmNormal_0,right_palmNormal_1,right_palmNormal_2,right_palmPosition_0,right_palmPosition_1,right_palmPosition_2,right_palmVelocity_0,right_palmVelocity_1,right_palmVelocity_2,right_palmWidth,right_pinchDistance,right_pinchStrenth,right_timeVisible,right_wrist_0,right_wrist_1,right_wrist_2,right_thumb_bases_0,right_thumb_bases_1,right_thumb_bases_2,right_thumb_bases_3,right_thumb_bases_4,right_thumb_bases_5,right_thumb_bases_6,right_thumb_bases_7,right_thumb_bases_8,right_thumb_bases_9,right_thumb_bases_10,right_thumb_bases_11,right_thumb_bases_12,right_thumb_bases_13,right_thumb_bases_14,right_thumb_bases_15,right_thumb_bases_16,right_thumb_bases_17,right_thumb_bases_18,right_thumb_bases_19,right_thumb_bases_20,right_thumb_bases_21,right_thumb_bases_22,right_thumb_bases_23,right_thumb_bases_24,right_thumb_bases_25,right_thumb_bases_26,right_thumb_bases_27,right_thumb_bases_28,right_thumb_bases_29,right_thumb_bases_30,right_thumb_bases_31,right_thumb_bases_32,right_thumb_bases_33,right_thumb_bases_34,right_thumb_bases_35,right_thumb_btipPosition_0,right_thumb_btipPosition_1,right_thumb_btipPosition_2,right_thumb_carpPosition_0,right_thumb_carpPosition_1,right_thumb_carpPosition_2,right_thumb_dipPosition_0,right_thumb_dipPosition_1,right_thumb_dipPosition_2,right_thumb_direction_0,right_thumb_direction_1,right_thumb_direction_2,right_thumb_extended,right_thumb_handId,right_thumb_id,right_thumb_length,right_thumb_mcpPosition_0,right_thumb_mcpPosition_1,right_thumb_mcpPosition_2,right_thumb_pipPosition_0,right_thumb_pipPosition_1,right_thumb_pipPosition_2,right_thumb_timeVisible,right_thumb_tipPosition_0,right_thumb_tipPosition_1,right_thumb_tipPosition_2,right_thumb_width,right_index_bases_0,right_index_bases_1,right_index_bases_2,right_index_bases_3,right_index_bases_4,right_index_bases_5,right_index_bases_6,right_index_bases_7,right_index_bases_8,right_index_bases_9,right_index_bases_10,right_index_bases_11,right_index_bases_12,right_index_bases_13,right_index_bases_14,right_index_bases_15,right_index_bases_16,right_index_bases_17,right_index_bases_18,right_index_bases_19,right_index_bases_20,right_index_bases_21,right_index_bases_22,right_index_bases_23,right_index_bases_24,right_index_bases_25,right_index_bases_26,right_index_bases_27,right_index_bases_28,right_index_bases_29,right_index_bases_30,right_index_bases_31,right_index_bases_32,right_index_bases_33,right_index_bases_34,right_index_bases_35,right_index_btipPosition_0,right_index_btipPosition_1,right_index_btipPosition_2,right_index_carpPosition_0,right_index_carpPosition_1,right_index_carpPosition_2,right_index_dipPosition_0,right_index_dipPosition_1,right_index_dipPosition_2,right_index_direction_0,right_index_direction_1,right_index_direction_2,right_index_extended,right_index_handId,right_index_id,right_index_length,right_index_mcpPosition_0,right_index_mcpPosition_1,right_index_mcpPosition_2,right_index_pipPosition_0,right_index_pipPosition_1,right_index_pipPosition_2,right_index_timeVisible,right_index_tipPosition_0,right_index_tipPosition_1,right_index_tipPosition_2,right_index_width,right_middle_bases_0,right_middle_bases_1,right_middle_bases_2,right_middle_bases_3,right_middle_bases_4,right_middle_bases_5,right_middle_bases_6,right_middle_bases_7,right_middle_bases_8,right_middle_bases_9,right_middle_bases_10,right_middle_bases_11,right_middle_bases_12,right_middle_bases_13,right_middle_bases_14,right_middle_bases_15,right_middle_bases_16,right_middle_bases_17,right_middle_bases_18,right_middle_bases_19,right_middle_bases_20,right_middle_bases_21,right_middle_bases_22,right_middle_bases_23,right_middle_bases_24,right_middle_bases_25,right_middle_bases_26,right_middle_bases_27,right_middle_bases_28,right_middle_bases_29,right_middle_bases_30,right_middle_bases_31,right_middle_bases_32,right_middle_bases_33,right_middle_bases_34,right_middle_bases_35,right_middle_btipPosition_0,right_middle_btipPosition_1,right_middle_btipPosition_2,right_middle_carpPosition_0,right_middle_carpPosition_1,right_middle_carpPosition_2,right_middle_dipPosition_0,right_middle_dipPosition_1,right_middle_dipPosition_2,right_middle_direction_0,right_middle_direction_1,right_middle_direction_2,right_middle_extended,right_middle_handId,right_middle_id,right_middle_length,right_middle_mcpPosition_0,right_middle_mcpPosition_1,right_middle_mcpPosition_2,right_middle_pipPosition_0,right_middle_pipPosition_1,right_middle_pipPosition_2,right_middle_timeVisible,right_middle_tipPosition_0,right_middle_tipPosition_1,right_middle_tipPosition_2,right_middle_width,right_ring_bases_0,right_ring_bases_1,right_ring_bases_2,right_ring_bases_3,right_ring_bases_4,right_ring_bases_5,right_ring_bases_6,right_ring_bases_7,right_ring_bases_8,right_ring_bases_9,right_ring_bases_10,right_ring_bases_11,right_ring_bases_12,right_ring_bases_13,right_ring_bases_14,right_ring_bases_15,right_ring_bases_16,right_ring_bases_17,right_ring_bases_18,right_ring_bases_19,right_ring_bases_20,right_ring_bases_21,right_ring_bases_22,right_ring_bases_23,right_ring_bases_24,right_ring_bases_25,right_ring_bases_26,right_ring_bases_27,right_ring_bases_28,right_ring_bases_29,right_ring_bases_30,right_ring_bases_31,right_ring_bases_32,right_ring_bases_33,right_ring_bases_34,right_ring_bases_35,right_ring_btipPosition_0,right_ring_btipPosition_1,right_ring_btipPosition_2,right_ring_carpPosition_0,right_ring_carpPosition_1,right_ring_carpPosition_2,right_ring_dipPosition_0,right_ring_dipPosition_1,right_ring_dipPosition_2,right_ring_direction_0,right_ring_direction_1,right_ring_direction_2,right_ring_extended,right_ring_handId,right_ring_id,right_ring_length,right_ring_mcpPosition_0,right_ring_mcpPosition_1,right_ring_mcpPosition_2,right_ring_pipPosition_0,right_ring_pipPosition_1,right_ring_pipPosition_2,right_ring_timeVisible,right_ring_tipPosition_0,right_ring_tipPosition_1,right_ring_tipPosition_2,right_ring_width,right_pinky_bases_0,right_pinky_bases_1,right_pinky_bases_2,right_pinky_bases_3,right_pinky_bases_4,right_pinky_bases_5,right_pinky_bases_6,right_pinky_bases_7,right_pinky_bases_8,right_pinky_bases_9,right_pinky_bases_10,right_pinky_bases_11,right_pinky_bases_12,right_pinky_bases_13,right_pinky_bases_14,right_pinky_bases_15,right_pinky_bases_16,right_pinky_bases_17,right_pinky_bases_18,right_pinky_bases_19,right_pinky_bases_20,right_pinky_bases_21,right_pinky_bases_22,right_pinky_bases_23,right_pinky_bases_24,right_pinky_bases_25,right_pinky_bases_26,right_pinky_bases_27,right_pinky_bases_28,right_pinky_bases_29,right_pinky_bases_30,right_pinky_bases_31,right_pinky_bases_32,right_pinky_bases_33,right_pinky_bases_34,right_pinky_bases_35,right_pinky_btipPosition_0,right_pinky_btipPosition_1,right_pinky_btipPosition_2,right_pinky_carpPosition_0,right_pinky_carpPosition_1,right_pinky_carpPosition_2,right_pinky_dipPosition_0,right_pinky_dipPosition_1,right_pinky_dipPosition_2,right_pinky_direction_0,right_pinky_direction_1,right_pinky_direction_2,right_pinky_extended,right_pinky_handId,right_pinky_id,right_pinky_length,right_pinky_mcpPosition_0,right_pinky_mcpPosition_1,right_pinky_mcpPosition_2,right_pinky_pipPosition_0,right_pinky_pipPosition_1,right_pinky_pipPosition_2,right_pinky_timeVisible,right_pinky_tipPosition_0,right_pinky_tipPosition_1,right_pinky_tipPosition_2,right_pinky_width,left_armBasis_0,left_armBasis_1,left_armBasis_2,left_armBasis_3,left_armBasis_4,left_armBasis_5,left_armBasis_6,left_armBasis_7,left_armBasis_8,left_armWidth,left_confidence,left_direction_0,left_direction_1,left_direction_2,left_elbow_0,left_elbow_1,left_elbow_2,left_grabAngle,left_grabStrength,left_id,left_palmNormal_0,left_palmNormal_1,left_palmNormal_2,left_palmPosition_0,left_palmPosition_1,left_palmPosition_2,left_palmVelocity_0,left_palmVelocity_1,left_palmVelocity_2,left_palmWidth,left_pinchDistance,left_pinchStrenth,left_timeVisible,left_wrist_0,left_wrist_1,left_wrist_2,left_thumb_bases_0,left_thumb_bases_1,left_thumb_bases_2,left_thumb_bases_3,left_thumb_bases_4,left_thumb_bases_5,left_thumb_bases_6,left_thumb_bases_7,left_thumb_bases_8,left_thumb_bases_9,left_thumb_bases_10,left_thumb_bases_11,left_thumb_bases_12,left_thumb_bases_13,left_thumb_bases_14,left_thumb_bases_15,left_thumb_bases_16,left_thumb_bases_17,left_thumb_bases_18,left_thumb_bases_19,left_thumb_bases_20,left_thumb_bases_21,left_thumb_bases_22,left_thumb_bases_23,left_thumb_bases_24,left_thumb_bases_25,left_thumb_bases_26,left_thumb_bases_27,left_thumb_bases_28,left_thumb_bases_29,left_thumb_bases_30,left_thumb_bases_31,left_thumb_bases_32,left_thumb_bases_33,left_thumb_bases_34,left_thumb_bases_35,left_thumb_btipPosition_0,left_thumb_btipPosition_1,left_thumb_btipPosition_2,left_thumb_carpPosition_0,left_thumb_carpPosition_1,left_thumb_carpPosition_2,left_thumb_dipPosition_0,left_thumb_dipPosition_1,left_thumb_dipPosition_2,left_thumb_direction_0,left_thumb_direction_1,left_thumb_direction_2,left_thumb_extended,left_thumb_handId,left_thumb_id,left_thumb_length,left_thumb_mcpPosition_0,left_thumb_mcpPosition_1,left_thumb_mcpPosition_2,left_thumb_pipPosition_0,left_thumb_pipPosition_1,left_thumb_pipPosition_2,left_thumb_timeVisible,left_thumb_tipPosition_0,left_thumb_tipPosition_1,left_thumb_tipPosition_2,left_thumb_width,left_index_bases_0,left_index_bases_1,left_index_bases_2,left_index_bases_3,left_index_bases_4,left_index_bases_5,left_index_bases_6,left_index_bases_7,left_index_bases_8,left_index_bases_9,left_index_bases_10,left_index_bases_11,left_index_bases_12,left_index_bases_13,left_index_bases_14,left_index_bases_15,left_index_bases_16,left_index_bases_17,left_index_bases_18,left_index_bases_19,left_index_bases_20,left_index_bases_21,left_index_bases_22,left_index_bases_23,left_index_bases_24,left_index_bases_25,left_index_bases_26,left_index_bases_27,left_index_bases_28,left_index_bases_29,left_index_bases_30,left_index_bases_31,left_index_bases_32,left_index_bases_33,left_index_bases_34,left_index_bases_35,left_index_btipPosition_0,left_index_btipPosition_1,left_index_btipPosition_2,left_index_carpPosition_0,left_index_carpPosition_1,left_index_carpPosition_2,left_index_dipPosition_0,left_index_dipPosition_1,left_index_dipPosition_2,left_index_direction_0,left_index_direction_1,left_index_direction_2,left_index_extended,left_index_handId,left_index_id,left_index_length,left_index_mcpPosition_0,left_index_mcpPosition_1,left_index_mcpPosition_2,left_index_pipPosition_0,left_index_pipPosition_1,left_index_pipPosition_2,left_index_timeVisible,left_index_tipPosition_0,left_index_tipPosition_1,left_index_tipPosition_2,left_index_width,left_middle_bases_0,left_middle_bases_1,left_middle_bases_2,left_middle_bases_3,left_middle_bases_4,left_middle_bases_5,left_middle_bases_6,left_middle_bases_7,left_middle_bases_8,left_middle_bases_9,left_middle_bases_10,left_middle_bases_11,left_middle_bases_12,left_middle_bases_13,left_middle_bases_14,left_middle_bases_15,left_middle_bases_16,left_middle_bases_17,left_middle_bases_18,left_middle_bases_19,left_middle_bases_20,left_middle_bases_21,left_middle_bases_22,left_middle_bases_23,left_middle_bases_24,left_middle_bases_25,left_middle_bases_26,left_middle_bases_27,left_middle_bases_28,left_middle_bases_29,left_middle_bases_30,left_middle_bases_31,left_middle_bases_32,left_middle_bases_33,left_middle_bases_34,left_middle_bases_35,left_middle_btipPosition_0,left_middle_btipPosition_1,left_middle_btipPosition_2,left_middle_carpPosition_0,left_middle_carpPosition_1,left_middle_carpPosition_2,left_middle_dipPosition_0,left_middle_dipPosition_1,left_middle_dipPosition_2,left_middle_direction_0,left_middle_direction_1,left_middle_direction_2,left_middle_extended,left_middle_handId,left_middle_id,left_middle_length,left_middle_mcpPosition_0,left_middle_mcpPosition_1,left_middle_mcpPosition_2,left_middle_pipPosition_0,left_middle_pipPosition_1,left_middle_pipPosition_2,left_middle_timeVisible,left_middle_tipPosition_0,left_middle_tipPosition_1,left_middle_tipPosition_2,left_middle_width,left_ring_bases_0,left_ring_bases_1,left_ring_bases_2,left_ring_bases_3,left_ring_bases_4,left_ring_bases_5,left_ring_bases_6,left_ring_bases_7,left_ring_bases_8,left_ring_bases_9,left_ring_bases_10,left_ring_bases_11,left_ring_bases_12,left_ring_bases_13,left_ring_bases_14,left_ring_bases_15,left_ring_bases_16,left_ring_bases_17,left_ring_bases_18,left_ring_bases_19,left_ring_bases_20,left_ring_bases_21,left_ring_bases_22,left_ring_bases_23,left_ring_bases_24,left_ring_bases_25,left_ring_bases_26,left_ring_bases_27,left_ring_bases_28,left_ring_bases_29,left_ring_bases_30,left_ring_bases_31,left_ring_bases_32,left_ring_bases_33,left_ring_bases_34,left_ring_bases_35,left_ring_btipPosition_0,left_ring_btipPosition_1,left_ring_btipPosition_2,left_ring_carpPosition_0,left_ring_carpPosition_1,left_ring_carpPosition_2,left_ring_dipPosition_0,left_ring_dipPosition_1,left_ring_dipPosition_2,left_ring_direction_0,left_ring_direction_1,left_ring_direction_2,left_ring_extended,left_ring_handId,left_ring_id,left_ring_length,left_ring_mcpPosition_0,left_ring_mcpPosition_1,left_ring_mcpPosition_2,left_ring_pipPosition_0,left_ring_pipPosition_1,left_ring_pipPosition_2,left_ring_timeVisible,left_ring_tipPosition_0,left_ring_tipPosition_1,left_ring_tipPosition_2,left_ring_width,left_pinky_bases_0,left_pinky_bases_1,left_pinky_bases_2,left_pinky_bases_3,left_pinky_bases_4,left_pinky_bases_5,left_pinky_bases_6,left_pinky_bases_7,left_pinky_bases_8,left_pinky_bases_9,left_pinky_bases_10,left_pinky_bases_11,left_pinky_bases_12,left_pinky_bases_13,left_pinky_bases_14,left_pinky_bases_15,left_pinky_bases_16,left_pinky_bases_17,left_pinky_bases_18,left_pinky_bases_19,left_pinky_bases_20,left_pinky_bases_21,left_pinky_bases_22,left_pinky_bases_23,left_pinky_bases_24,left_pinky_bases_25,left_pinky_bases_26,left_pinky_bases_27,left_pinky_bases_28,left_pinky_bases_29,left_pinky_bases_30,left_pinky_bases_31,left_pinky_bases_32,left_pinky_bases_33,left_pinky_bases_34,left_pinky_bases_35,left_pinky_btipPosition_0,left_pinky_btipPosition_1,left_pinky_btipPosition_2,left_pinky_carpPosition_0,left_pinky_carpPosition_1,left_pinky_carpPosition_2,left_pinky_dipPosition_0,left_pinky_dipPosition_1,left_pinky_dipPosition_2,left_pinky_direction_0,left_pinky_direction_1,left_pinky_direction_2,left_pinky_extended,left_pinky_handId,left_pinky_id,left_pinky_length,left_pinky_mcpPosition_0,left_pinky_mcpPosition_1,left_pinky_mcpPosition_2,left_pinky_pipPosition_0,left_pinky_pipPosition_1,left_pinky_pipPosition_2,left_pinky_timeVisible,left_pinky_tipPosition_0,left_pinky_tipPosition_1,left_pinky_tipPosition_2,left_pinky_width
0,0,0,0,0,no_gesture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,no_gesture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115.3079,1815,8598,0,0,no_gesture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115.3191,1819,8643,0,0,no_gesture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
